MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
3,44,Arda Güler,Real Madrid,15.0,tr TUR,FW,19-240,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,
3,44,Aurélien Tchouaméni,Real Madrid,14.0,fr FRA,CM,24-269,6,0,0,0,0,0,0,0,0,5,1,1,1,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3,44,Dani Ceballos,Real Madrid,19.0,es ESP,LM,28-076,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,44,Eduardo Camavinga,Real Madrid,6.0,fr FRA,"LM,CM",21-347,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,2,0,14,16,87.5,3,15,1,1,1,0,0,2,0,1,0,0,0,0,3,0,0,
3,44,Federico Valverde,Real Madrid,8.0,uy URU,"CM,RM",26-092,90,0,0,0,0,3,0,0,0,61,3,1,0,0.1,0.1,0.0,4,1,47,51,92.2,2,36,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,33.3
3,44,Ferland Mendy,Real Madrid,23.0,fr FRA,LB,29-136,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,47,49,95.9,3,30,1,0,0,0,2,0,0,1,0,0,0,0,3,1,0,100.0
3,44,Jude Bellingham,Real Madrid,5.0,eng ENG,"RM,LM",21-115,89,0,1,0,0,3,1,0,0,51,0,0,2,0.8,0.8,0.1,4,1,41,43,95.3,6,36,2,4,1,0,2,5,0,1,0,0,0,0,5,0,0,
3,44,Kylian Mbappé,Real Madrid,9.0,fr FRA,FW,25-307,89,0,1,0,0,5,2,0,0,34,0,0,0,0.7,0.7,0.4,4,1,16,24,66.7,3,23,4,5,1,0,1,1,0,3,0,0,0,0,0,1,1,50.0
3,44,Lucas Vázquez,Real Madrid,17.0,es ESP,RB,33-113,90,1,0,0,0,2,2,0,0,82,1,2,0,0.2,0.2,0.1,4,0,60,73,82.2,2,44,2,2,1,0,0,0,0,3,1,0,0,0,4,0,0,
3,44,Luka Modrić,Real Madrid,10.0,hr CRO,LM,39-043,70,0,0,0,0,0,0,0,0,76,1,1,0,0.0,0.0,0.1,6,1,60,72,83.3,7,50,1,2,2,0,1,0,0,7,1,0,0,0,9,0,0,
3,44,Rodrygo,Real Madrid,11.0,br BRA,RW,23-287,84,0,0,0,0,4,0,0,0,57,0,1,1,0.3,0.3,0.0,6,0,36,42,85.7,7,34,7,3,0,0,0,0,0,3,0,0,0,0,3,1,0,100.0
3,44,Thibaut Courtois,Real Madrid,1.0,be BEL,GK,32-164,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,23,95.7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,44,Vinicius Júnior,Real Madrid,7.0,br BRA,"LW,FW",24-102,90,3,0,0,0,7,4,1,0,62,0,0,1,1.3,1.3,0.4,8,1,28,37,75.7,4,44,9,13,5,0,2,1,0,5,0,0,0,0,3,0,0,
3,44,Éder Militão,Real Madrid,3.0,br BRA,CB,26-278,90,0,0,0,0,1,0,0,0,71,0,2,0,0.0,0.0,0.0,2,0,56,62,90.3,9,52,2,1,1,0,1,1,0,0,0,0,0,0,4,2,2,50.0
3,44,Donyell Malen,Dortmund,21.0,nl NED,"RW,RM",25-287,63,1,1,0,0,2,2,0,0,22,0,0,0,0.6,0.6,0.9,3,1,14,16,87.5,0,18,2,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0.0
3,44,Emre Can,Dortmund,23.0,de GER,RB,30-284,15,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,2,7,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,
3,44,Felix Nmecha,Dortmund,8.0,de GER,"DM,CM",24-012,75,0,0,0,0,0,0,0,0,69,6,1,1,0.0,0.0,0.0,2,0,55,58,94.8,4,43,0,3,2,0,2,3,0,0,3,0,0,0,1,0,1,0.0
3,44,Gregor Kobel,Dortmund,1.0,ch SUI,GK,26-321,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,28,35,80.0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,44,Jamie Gittens,Dortmund,43.0,eng ENG,LW,20-075,54,1,0,0,0,3,2,0,0,29,0,0,0,0.8,0.8,0.0,1,0,14,19,73.7,0,24,4,4,3,0,0,0,0,1,0,0,0,0,4,1,0,100.0
3,44,Julian Brandt,Dortmund,10.0,de GER,"AM,LM",28-173,90,0,0,0,0,1,1,0,0,61,3,3,2,0.0,0.0,0.1,4,1,35,49,71.4,7,36,1,2,1,0,3,1,0,3,3,0,0,0,7,1,1,50.0
3,44,Julian Ryerson,Dortmund,26.0,no NOR,RB,26-340,75,0,0,0,0,0,0,0,0,46,2,1,0,0.0,0.0,0.0,2,1,34,37,91.9,1,27,1,1,1,0,2,0,0,0,2,0,0,0,4,0,0,
3,44,Marcel Sabitzer,Dortmund,20.0,at AUT,"DM,CM,RM",30-219,90,0,0,0,0,0,0,0,0,52,1,0,2,0.0,0.0,0.0,1,0,43,49,87.8,4,32,2,0,0,0,1,0,0,2,1,0,0,0,3,1,0,100.0
3,44,Maximilian Beier,Dortmund,14.0,de GER,RM,22-005,15,0,0,0,0,1,1,0,0,4,1,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,
3,44,Nico Schlotterbeck,Dortmund,4.0,de GER,CB,24-326,90,0,0,0,0,0,0,0,0,102,5,1,1,0.0,0.0,0.0,1,0,81,89,91.0,9,67,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,
3,44,Niklas Süle,Dortmund,25.0,de GER,CB,29-049,90,0,0,0,0,0,0,0,0,60,1,0,1,0.0,0.0,0.0,0,0,50,52,96.2,4,35,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0.0
3,44,Pascal Groß,Dortmund,13.0,de GER,CM,33-129,27,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,22,90.9,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,44,Ramy Bensebaini,Dortmund,5.0,dz ALG,LB,29-189,90,0,0,0,0,0,0,0,0,47,4,2,3,0.0,0.0,0.0,0,0,30,35,85.7,1,24,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,
3,44,Serhou Guirassy,Dortmund,9.0,gn GUI,FW,28-224,90,0,1,0,0,1,1,0,0,41,0,0,1,0.1,0.1,0.5,1,1,25,29,86.2,1,17,1,1,0,0,0,1,0,0,0,0,0,0,1,4,2,66.7
3,44,Waldemar Anton,Dortmund,3.0,de GER,CB,28-094,36,0,0,0,0,0,0,0,0,27,0,1,1,0.0,0.0,0.0,0,0,22,23,95.7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,45,Alejandro Francés,Girona,16.0,es ESP,CB,22-082,90,0,0,0,0,0,0,1,0,95,3,2,0,0.0,0.0,0.1,3,0,78,86,90.7,8,69,2,0,0,0,4,3,0,5,2,0,0,0,5,1,0,100.0
3,45,Arnau Martinez,Girona,4.0,es ESP,"RM,CM",21-180,90,0,0,0,0,1,1,0,0,66,1,2,2,0.0,0.0,0.2,2,0,45,58,77.6,3,46,3,1,0,0,2,3,0,4,0,0,0,0,4,1,2,33.3
3,45,Arnaut Danjuma,Girona,11.0,nl NED,LW,27-265,90,0,1,0,0,4,1,0,0,50,0,1,0,0.3,0.3,0.3,8,2,28,39,71.8,2,36,10,6,4,0,1,1,0,11,0,0,0,0,1,0,1,0.0
3,45,Bojan Miovski,Girona,19.0,mk MKD,RW,25-120,67,0,0,0,0,2,1,0,0,23,1,0,3,0.1,0.1,0.0,0,0,13,15,86.7,1,9,0,0,0,0,3,2,0,0,1,0,0,0,1,2,0,100.0
3,45,Cristhian Stuani,Girona,7.0,uy URU,FW,38-010,90,0,0,0,1,1,0,0,0,23,0,0,0,0.9,0.1,0.0,2,1,8,9,88.9,0,10,0,2,0,0,1,0,0,0,0,0,0,0,1,1,3,25.0
3,45,David López,Girona,5.0,es ESP,CM,35-013,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,45,Donny van de Beek,Girona,6.0,nl NED,"CM,RW",27-187,82,0,0,0,0,0,0,0,0,69,2,1,1,0.0,0.0,0.1,3,0,54,62,87.1,10,37,3,0,0,0,2,0,0,0,0,0,0,0,6,1,0,100.0
3,45,Iván Martín,Girona,23.0,es ESP,RM,25-251,23,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,13,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,
3,45,Juanpe,Girona,15.0,es ESP,CB,33-175,90,1,0,0,0,1,1,0,0,87,1,1,1,0.1,0.1,0.0,0,0,79,83,95.2,4,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
3,45,Ladislav Krejčí,Girona,18.0,cz CZE,CB,25-185,90,0,0,0,0,0,0,0,0,91,1,1,0,0.0,0.0,0.0,2,1,84,87,96.6,10,71,2,1,0,0,2,2,0,0,1,0,0,0,2,1,2,33.3
3,45,Miguel Gutiérrez,Girona,3.0,es ESP,LM,23-087,90,1,0,0,0,2,2,0,0,73,3,1,0,0.3,0.3,0.1,7,0,55,63,87.3,5,52,8,5,4,0,0,2,0,7,2,0,0,0,3,0,1,0.0
3,45,Paulo Gazzaniga,Girona,13.0,ar ARG,GK,32-294,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,45,Yangel Herrera,Girona,21.0,ve VEN,CM,26-282,90,0,0,0,0,3,0,0,0,75,2,1,1,0.1,0.1,0.0,2,0,59,64,92.2,10,52,2,0,0,0,4,3,0,0,1,0,0,0,7,1,0,100.0
3,45,Artur Gajdoš,Slovan Bratislava,26.0,sk SVK,DM,20-276,7,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,2,0,6,8,75.0,1,3,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,
3,45,César Blackman,Slovan Bratislava,28.0,pa PAN,"WB,RB",26-203,90,0,0,0,0,1,0,0,0,40,5,2,0,0.0,0.0,0.0,0,0,22,25,88.0,1,14,0,3,2,0,1,1,0,0,3,0,0,0,5,0,0,
3,45,Danylo Ihnatenko,Slovan Bratislava,77.0,ua UKR,CM,27-223,77,0,0,0,0,1,0,1,0,31,1,0,3,0.0,0.0,0.0,1,0,22,23,95.7,2,14,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0.0
3,45,Dominik Takáč,Slovan Bratislava,71.0,sk SVK,GK,25-284,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,11,17,64.7,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
3,45,Dávid Strelec,Slovan Bratislava,13.0,sk SVK,FW,23-201,83,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,2,0,15,21,71.4,1,11,0,1,0,0,2,1,0,0,0,0,0,0,2,0,1,0.0
3,45,Guram Kashia,Slovan Bratislava,4.0,ge GEO,CB,37-110,90,0,0,0,0,2,1,0,0,52,1,2,3,0.4,0.4,0.0,0,0,30,37,81.1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
3,45,Idjessi Metsoko,Slovan Bratislava,93.0,fr FRA,FW,22-222,7,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,45,Július Szöke,Slovan Bratislava,37.0,sk SVK,AM,29-082,7,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,45,Kenan Bajrić,Slovan Bratislava,12.0,si SVN,"CB,DM",29-307,90,0,0,0,0,0,0,0,0,39,3,0,2,0.0,0.0,0.0,1,0,25,30,83.3,0,12,1,1,1,0,0,2,0,0,2,0,0,0,1,3,1,75.0
3,45,Kevin Wimmer,Slovan Bratislava,6.0,at AUT,CB,31-342,90,0,0,0,0,0,0,0,0,59,0,2,1,0.0,0.0,0.0,0,0,40,50,80.0,5,26,3,2,2,0,2,2,0,1,0,0,0,0,5,0,2,0.0
3,45,Kyriakos Savvidis,Slovan Bratislava,88.0,gr GRE,"CM,DM",29-124,83,0,0,0,0,0,0,0,0,47,5,5,2,0.0,0.0,0.0,0,0,30,34,88.2,3,13,0,0,0,0,1,2,0,0,4,0,0,0,6,0,0,
3,45,Marko Tolić,Slovan Bratislava,10.0,hr CRO,AM,28-109,83,0,0,0,0,1,0,1,0,51,1,0,1,0.1,0.1,0.0,1,0,31,42,73.8,3,25,0,4,1,0,1,3,1,1,1,0,0,0,5,0,0,
3,45,Nino Marcelli,Slovan Bratislava,18.0,sk SVK,LW,19-146,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
3,45,Tigran Barseghyan,Slovan Bratislava,11.0,am ARM,"AM,RW",31-030,90,0,0,0,0,1,1,1,0,38,0,0,1,0.0,0.0,0.0,3,0,17,28,60.7,3,21,2,2,1,0,1,4,0,2,0,0,0,0,4,3,1,75.0
3,45,Zuberu Sharani,Slovan Bratislava,23.0,gh GHA,"WB,LB",24-289,90,0,0,0,0,0,0,0,0,30,0,2,0,0.0,0.0,0.0,0,0,13,19,68.4,0,10,5,2,1,0,3,2,1,3,0,0,0,0,3,1,1,50.0
3,46,Abdallah Sima,Brest,17.0,sn SEN,LW,23-128,65,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,1,11,15,73.3,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
3,46,Brendan Chardonnet,Brest,5.0,fr FRA,CB,29-306,90,0,0,0,0,0,0,0,0,70,1,1,2,0.0,0.0,0.0,1,0,52,58,89.7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,40.0
3,46,Edimilson Fernandes,Brest,6.0,ch SUI,LM,28-191,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,46,Hugo Magnetti,Brest,8.0,fr FRA,LM,26-146,82,0,0,0,0,0,0,0,0,39,2,0,1,0.0,0.0,0.0,3,0,29,34,85.3,3,18,2,0,0,0,3,0,0,0,1,0,0,0,4,0,1,0.0
3,46,Ibrahim Salah,Brest,34.0,ma MAR,"LW,FW",23-054,18,0,0,0,0,0,0,1,0,12,0,1,0,0.0,0.0,0.1,2,0,9,10,90.0,1,5,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0,
3,46,Kamory Doumbia,Brest,9.0,ml MLI,RM,21-248,8,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,1,0,1,3,33.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
3,46,Kenny Lala,Brest,7.0,mg MAD,RB,33-020,90,0,0,0,0,1,0,0,0,73,1,2,2,0.0,0.0,0.1,3,0,53,65,81.5,5,30,5,1,1,0,0,0,0,4,0,0,0,0,3,0,2,0.0
3,46,Ludovic Ajorque,Brest,19.0,fr FRA,FW,30-241,72,0,0,0,0,1,1,0,0,16,1,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,75.0
3,46,Mahdi Camara,Brest,45.0,fr FRA,RM,26-115,82,0,0,0,0,1,1,0,0,36,2,2,1,0.1,0.1,0.0,1,0,24,28,85.7,1,13,0,2,1,0,1,1,0,1,1,0,0,0,4,0,0,
3,46,Mama Samba Baldé,Brest,14.0,gw GNB,"FW,LW",28-352,25,0,0,0,0,1,0,0,0,7,0,2,0,0.1,0.1,0.0,0,0,3,4,75.0,0,6,1,1,1,0,1,1,0,0,0,0,0,0,3,0,5,0.0
3,46,Marco Bizot,Brest,40.0,nl NED,GK,33-227,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,23,35,65.7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,46,Massadio Haïdara,Brest,22.0,ml MLI,LB,31-326,90,0,0,0,0,1,0,0,0,58,0,3,0,0.0,0.0,0.0,0,0,42,49,85.7,5,21,1,0,0,0,0,3,0,2,0,0,0,0,4,3,0,100.0
3,46,Pierre Lees-Melou,Brest,20.0,fr FRA,CM,31-151,90,1,0,0,0,4,1,1,0,76,3,0,2,0.1,0.1,0.0,4,0,54,63,85.7,2,35,0,3,3,0,1,2,0,1,3,0,0,0,9,0,0,
3,46,Romain Del Castillo,Brest,10.0,fr FRA,RW,28-208,72,0,0,0,0,1,0,0,0,47,1,0,0,0.0,0.0,0.0,3,1,30,42,71.4,2,21,4,2,0,0,0,1,0,3,1,0,0,0,7,0,2,0.0
3,46,Romain Faivre,Brest,21.0,fr FRA,RW,26-101,18,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,2,0,4,5,80.0,0,4,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,
3,46,Soumaïla Coulibaly,Brest,44.0,fr FRA,CB,21-009,90,0,0,0,0,0,0,0,0,68,0,3,0,0.0,0.0,0.0,0,0,55,58,94.8,1,35,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,
3,46,Aleix García,Bayer Leverkusen,24.0,es ESP,"DM,CM",27-117,90,0,0,0,0,1,0,0,0,94,2,1,0,0.1,0.1,0.0,0,0,80,88,90.9,7,53,0,0,0,0,1,2,0,4,1,0,0,0,6,0,0,
3,46,Amine Adli,Bayer Leverkusen,21.0,ma MAR,AM,24-166,18,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,46,Edmond Tapsoba,Bayer Leverkusen,12.0,bf BFA,CB,25-264,18,0,0,0,0,0,0,0,0,20,0,1,1,0.0,0.0,0.0,1,0,14,18,77.8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.0
3,46,Exequiel Palacios,Bayer Leverkusen,25.0,ar ARG,DM,26-018,62,0,0,0,0,0,0,0,0,75,1,2,0,0.0,0.0,0.0,0,0,64,69,92.8,3,45,1,1,0,0,0,3,0,0,1,0,0,0,5,0,0,
3,46,Florian Wirtz,Bayer Leverkusen,10.0,de GER,"LW,FW,AM",21-173,90,1,0,0,0,4,2,1,0,65,1,1,0,0.7,0.7,0.2,4,0,44,49,89.8,6,45,1,7,6,0,3,1,1,1,1,0,0,0,5,0,1,0.0
3,46,Granit Xhaka,Bayer Leverkusen,34.0,ch SUI,CM,32-026,28,0,0,0,0,0,0,1,0,38,2,1,0,0.0,0.0,0.0,0,0,27,32,84.4,5,16,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,100.0
3,46,Jeremie Frimpong,Bayer Leverkusen,30.0,nl NED,WB,23-318,28,0,0,0,0,0,0,1,0,13,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,0,10,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0.0
3,46,Jonas Hofmann,Bayer Leverkusen,7.0,de GER,"AM,FW",32-101,90,0,1,0,0,1,0,0,0,48,0,0,0,0.0,0.0,0.3,3,1,34,44,77.3,8,34,1,2,1,0,0,0,0,2,0,0,0,0,3,0,0,
3,46,Jonathan Tah,Bayer Leverkusen,4.0,de GER,CB,28-255,90,0,0,0,0,1,1,1,0,78,0,3,1,0.1,0.1,0.0,0,0,68,73,93.2,4,55,0,0,0,0,2,0,0,1,0,0,0,0,4,4,1,80.0
3,46,Martin Terrier,Bayer Leverkusen,11.0,fr FRA,AM,27-233,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,46,Matej Kovar,Bayer Leverkusen,17.0,cz CZE,GK,24-159,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,32,36,88.9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,46,Nathan Tella,Bayer Leverkusen,19.0,ng NGA,RW,25-110,62,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.2,2,0,16,21,76.2,2,19,1,1,0,0,3,0,0,4,1,0,0,0,0,0,1,0.0
3,46,Nordi Mukiele,Bayer Leverkusen,23.0,fr FRA,"RB,CB",26-357,72,0,0,0,0,0,0,0,0,61,3,2,1,0.0,0.0,0.0,0,0,47,55,85.5,3,29,1,0,0,0,0,0,0,1,1,0,0,0,5,2,3,40.0
3,46,Patrik Schick,Bayer Leverkusen,14.0,cz CZE,FW,28-273,62,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,8,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,100.0
3,46,Piero Hincapié,Bayer Leverkusen,3.0,ec ECU,CB,22-288,90,0,0,0,0,0,0,0,0,113,1,1,3,0.0,0.0,0.2,1,0,95,102,93.1,7,72,1,0,0,0,2,0,0,0,0,0,0,0,5,2,0,100.0
3,46,Álex Grimaldo,Bayer Leverkusen,20.0,es ESP,"LB,WB",29-033,90,0,0,0,0,1,0,0,0,81,1,0,0,0.1,0.1,0.2,4,0,52,70,74.3,2,49,0,4,1,0,0,1,0,7,1,0,0,0,3,3,0,100.0
3,47,Ademola Lookman,Atalanta,11.0,ng NGA,FW,27-003,68,0,0,0,0,2,1,0,0,43,0,0,0,0.1,0.1,0.4,7,0,28,37,75.7,2,34,6,5,3,0,1,1,0,7,0,0,0,0,2,0,0,
3,47,Berat Djimsiti,Atalanta,19.0,al ALB,CB,31-247,90,0,0,0,0,1,1,0,0,91,1,1,0,0.4,0.4,0.0,2,0,68,81,84.0,14,69,1,2,1,0,0,0,0,3,0,0,0,0,6,3,1,75.0
3,47,Charles De Ketelaere,Atalanta,17.0,be BEL,FW,23-227,33,0,0,0,0,1,1,0,0,20,1,0,0,0.0,0.0,0.0,2,0,10,16,62.5,2,13,3,1,0,0,0,0,1,2,1,0,0,0,0,2,1,66.7
3,47,Davide Zappacosta,Atalanta,77.0,it ITA,WB,32-134,90,0,0,0,0,3,0,0,0,103,4,0,0,0.2,0.2,0.9,7,0,81,93,87.1,3,79,3,2,0,0,0,1,0,10,1,0,0,0,6,0,0,
3,47,Isak Hien,Atalanta,4.0,se SWE,CB,25-284,90,0,0,0,0,2,0,0,0,72,1,1,0,0.3,0.3,0.0,0,0,61,62,98.4,3,51,0,1,0,0,0,1,0,0,0,0,0,0,4,3,3,50.0
3,47,Juan Cuadrado,Atalanta,7.0,co COL,WB,36-150,22,0,0,0,0,0,0,0,0,17,2,1,0,0.0,0.0,0.0,2,0,12,15,80.0,3,11,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,100.0
3,47,Lazar Samardzic,Atalanta,24.0,rs SRB,"FW,WB",22-242,33,0,0,0,0,2,0,0,0,29,1,0,0,0.1,0.1,0.0,3,0,15,26,57.7,1,19,3,2,2,0,0,1,1,6,1,0,0,0,3,0,1,0.0
3,47,Marco Carnesecchi,Atalanta,29.0,it ITA,GK,24-114,90,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,0,0,16,23,69.6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
3,47,Mario Pašalić,Atalanta,8.0,hr CRO,AM,29-257,77,0,0,0,0,6,1,0,0,40,0,0,1,1.0,1.0,0.0,2,0,28,33,84.8,3,34,5,1,0,0,0,1,1,1,0,0,0,0,4,2,1,66.7
3,47,Marten de Roon,Atalanta,15.0,nl NED,CM,33-208,90,0,0,0,0,1,1,0,0,100,3,1,1,0.0,0.0,0.1,4,0,83,93,89.2,20,77,4,2,1,0,1,0,0,2,1,0,0,0,3,2,1,66.7
3,47,Mateo Retegui,Atalanta,32.0,it ITA,FW,25-177,57,0,0,0,0,3,1,0,0,22,1,0,0,0.3,0.3,0.2,2,0,9,16,56.3,0,15,2,1,1,0,1,0,0,2,1,0,0,0,3,3,3,50.0
3,47,Matteo Ruggeri,Atalanta,22.0,it ITA,CB,22-104,13,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.1,1,0,15,19,78.9,4,16,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0.0
3,47,Nicolò Zaniolo,Atalanta,10.0,it ITA,AM,25-113,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
3,47,Raoul Bellanova,Atalanta,16.0,it ITA,WB,24-159,57,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,1,0,35,45,77.8,3,33,4,2,1,0,0,0,0,8,1,0,0,0,3,1,1,50.0
3,47,Sead Kolašinac,Atalanta,23.0,ba BIH,CB,31-125,77,0,0,0,0,0,0,0,0,79,1,0,0,0.0,0.0,0.0,4,0,66,78,84.6,13,62,2,2,2,0,0,0,0,2,1,0,0,0,4,3,0,100.0
3,47,Éderson,Atalanta,13.0,br BRA,CM,25-108,90,0,0,0,0,0,0,0,0,77,1,0,0,0.0,0.0,0.3,3,0,60,70,85.7,9,60,0,1,1,0,1,2,0,2,1,0,0,0,6,1,0,100.0
3,47,Adam Idah,Celtic,9.0,ie IRL,FW,23-255,67,0,0,0,0,1,0,0,0,27,1,0,1,0.0,0.0,0.0,1,0,14,19,73.7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
3,47,Alistair Johnston,Celtic,2.0,ca CAN,RB,26-015,90,0,0,0,0,0,0,1,0,50,4,0,3,0.0,0.0,0.0,0,0,28,35,80.0,6,21,0,1,0,0,1,2,0,0,3,0,0,0,4,1,1,50.0
3,47,Arne Engels,Celtic,27.0,be BEL,RM,21-045,73,0,0,0,0,1,1,0,0,29,1,0,0,0.0,0.0,0.0,2,0,17,24,70.8,0,12,1,0,0,0,1,0,0,4,1,0,0,0,3,1,0,100.0
3,47,Auston Trusty,Celtic,6.0,us USA,CB,26-072,90,0,0,0,0,0,0,0,0,56,2,0,2,0.0,0.0,0.0,1,0,36,39,92.3,1,28,0,0,0,0,1,0,0,0,1,0,0,0,6,1,5,16.7
3,47,Callum McGregor,Celtic,42.0,sct SCO,CM,31-131,90,0,0,0,0,0,0,0,0,46,0,3,0,0.0,0.0,0.0,0,0,32,37,86.5,6,22,1,2,1,0,1,1,0,0,0,0,0,0,4,1,0,100.0
