MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2,26,Malik Tillman,PSV Eindhoven,7.0,us USA,"LW,LM",22-126,90,0,0,0,0,1,0,1,0,59,3,3,4,0.0,0.0,0.1,6,0,37,42,88.1,6,32,2,7,6,0,1,5,0,1,0,0,0,0,10,0,0,
2,26,Matteo Dams,PSV Eindhoven,32.0,be BEL,LB,20-206,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.0,2,0,45,45,100.0,5,21,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,
2,26,Mauro Júnior,PSV Eindhoven,17.0,br BRA,RB,25-148,64,0,0,0,0,0,0,1,0,81,0,1,4,0.0,0.0,0.0,2,0,66,71,93.0,3,44,1,3,0,0,1,0,0,0,0,0,0,0,4,0,0,
2,26,Noa Lang,PSV Eindhoven,10.0,nl NED,LW,25-106,26,0,0,0,0,4,1,1,0,20,0,1,0,0.4,0.4,0.0,1,0,11,13,84.6,3,16,2,2,0,0,0,0,0,1,0,0,0,0,1,1,1,50.0
2,26,Olivier Boscagli,PSV Eindhoven,18.0,fr FRA,CB,26-318,90,0,0,0,0,0,0,0,0,93,0,3,0,0.0,0.0,0.2,4,0,80,89,89.9,7,57,1,1,0,0,1,3,0,0,0,0,0,0,3,2,0,100.0
2,26,Ricardo Pepi,PSV Eindhoven,14.0,us USA,RW,21-266,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,26,Richy Ledezma,PSV Eindhoven,37.0,us USA,CM,24-025,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2,26,Rick Karsdorp,PSV Eindhoven,2.0,nl NED,RB,29-233,26,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,3,0,14,15,93.3,2,8,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
2,26,Ryan Flamingo,PSV Eindhoven,6.0,nl NED,CB,21-275,90,0,0,0,0,0,0,0,0,56,4,3,0,0.0,0.0,0.0,1,0,43,46,93.5,4,30,0,0,0,0,3,0,0,0,3,0,0,0,6,2,1,66.7
2,26,Walter Benítez,PSV Eindhoven,1.0,ar ARG,GK,31-256,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,40,77.5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,26,Conrad Harder,Sporting CP,19.0,dk DEN,AM,19-177,12,0,0,0,0,2,2,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,4,75.0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2,26,Daniel Bragança,Sporting CP,23.0,pt POR,AM,25-127,39,1,0,0,0,2,1,1,0,20,0,0,0,0.9,0.9,0.0,3,1,12,15,80.0,6,16,0,1,0,0,2,3,0,0,0,0,0,0,2,1,0,100.0
2,26,Eduardo Quaresma,Sporting CP,72.0,pt POR,CB,22-213,59,0,0,0,0,0,0,0,0,38,5,2,1,0.0,0.0,0.0,0,0,19,26,73.1,1,25,0,1,0,0,1,1,0,0,4,0,0,0,3,3,3,50.0
2,26,Francisco Trincão,Sporting CP,17.0,pt POR,AM,24-277,79,0,0,0,0,1,0,0,0,31,1,1,0,0.1,0.1,0.2,4,0,17,22,77.3,5,22,4,5,1,0,0,1,0,0,0,0,0,0,2,0,1,0.0
2,26,Franco Israel,Sporting CP,1.0,uy URU,GK,24-162,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,26,Geny Catamo,Sporting CP,21.0,mz MOZ,AM,23-249,51,0,0,0,0,0,0,0,0,27,2,0,2,0.0,0.0,0.0,1,0,12,16,75.0,2,17,1,5,2,0,0,4,0,1,2,0,0,0,1,0,0,
2,26,Geovany Quenda,Sporting CP,57.0,pt POR,WB,17-154,90,0,0,0,0,1,0,1,0,38,0,0,0,0.0,0.0,0.3,1,0,27,36,75.0,4,24,5,3,3,0,1,2,0,0,0,0,0,0,1,0,0,
2,26,Gonçalo Inácio,Sporting CP,25.0,pt POR,CB,23-037,90,0,0,0,0,1,0,0,0,74,0,0,3,0.0,0.0,0.0,1,0,56,67,83.6,1,56,0,1,1,0,0,0,0,0,0,0,0,0,5,3,3,50.0
2,26,Hidemasa Morita,Sporting CP,5.0,jp JPN,CM,29-144,90,0,0,0,0,0,0,0,0,37,4,2,1,0.0,0.0,0.0,1,0,22,28,78.6,2,21,2,1,1,0,3,1,0,0,2,0,0,0,5,2,0,100.0
2,26,Maximiliano Araújo,Sporting CP,20.0,uy URU,WB,24-229,11,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,2,9,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,
2,26,Morten Hjulmand,Sporting CP,42.0,dk DEN,CM,25-098,90,0,0,0,0,0,0,0,0,47,4,2,1,0.0,0.0,0.0,1,0,26,33,78.8,0,20,0,1,0,0,3,0,0,0,3,0,0,0,4,0,4,0.0
2,26,Nuno Santos,Sporting CP,11.0,pt POR,WB,29-231,78,0,0,0,0,1,0,0,0,55,0,1,0,0.0,0.0,0.0,2,0,41,53,77.4,3,29,5,1,1,0,0,1,0,3,0,0,0,0,5,0,0,
2,26,Ousmane Diomande,Sporting CP,26.0,ci CIV,CB,20-302,31,0,0,0,0,0,0,0,0,15,1,1,1,0.0,0.0,0.0,0,0,10,12,83.3,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0
2,26,Viktor Gyökeres,Sporting CP,9.0,se SWE,FW,26-119,90,0,0,0,0,1,0,0,0,31,0,0,0,0.2,0.2,0.1,2,1,14,17,82.4,1,25,1,9,3,0,3,3,0,0,0,0,0,0,0,1,3,25.0
2,26,Zeno Debast,Sporting CP,6.0,be BEL,CB,20-343,90,0,0,0,0,0,0,0,0,67,2,2,0,0.0,0.0,0.0,0,0,53,61,86.9,4,52,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,50.0
2,27,César Blackman,Slovan Bratislava,28.0,pa PAN,RB,26-182,90,0,0,0,0,0,0,0,0,42,2,2,3,0.0,0.0,0.0,0,0,24,33,72.7,1,22,0,2,2,0,0,1,0,2,2,0,0,0,6,0,0,
2,27,Danylo Ihnatenko,Slovan Bratislava,77.0,ua UKR,"DM,CB",27-202,62,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,15,16,93.8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,27,Dominik Takáč,Slovan Bratislava,71.0,sk SVK,GK,25-263,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,12,25,48.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,Dávid Strelec,Slovan Bratislava,13.0,sk SVK,FW,23-180,77,0,0,0,0,0,0,0,0,29,0,0,1,0.0,0.0,0.0,1,0,16,23,69.6,0,16,0,1,0,0,0,1,0,1,0,0,0,0,6,1,1,50.0
2,27,Guram Kashia,Slovan Bratislava,4.0,ge GEO,CB,37-089,90,0,0,0,0,0,0,0,0,42,4,2,3,0.0,0.0,0.0,0,0,17,25,68.0,1,21,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0.0
2,27,Július Szöke,Slovan Bratislava,37.0,sk SVK,CM,29-061,28,0,0,0,0,0,0,0,0,7,2,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,27,Kenan Bajrić,Slovan Bratislava,12.0,si SVN,CB,29-286,90,0,0,0,0,0,0,0,0,36,1,1,3,0.0,0.0,0.0,1,0,15,23,65.2,3,17,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,100.0
2,27,Kevin Wimmer,Slovan Bratislava,6.0,at AUT,"LB,CB",31-321,90,0,0,0,0,1,0,0,0,38,1,2,0,0.0,0.0,0.0,0,0,15,23,65.2,1,17,2,3,2,0,0,0,0,0,0,0,0,0,4,0,4,0.0
2,27,Kyriakos Savvidis,Slovan Bratislava,88.0,gr GRE,"CM,DM",29-103,90,0,0,0,0,0,0,0,0,35,2,2,3,0.0,0.0,0.0,0,0,16,19,84.2,1,14,0,2,1,0,0,2,0,0,2,0,0,0,4,1,0,100.0
2,27,Lukáš Pauschek,Slovan Bratislava,25.0,sk SVK,LB,31-297,13,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,27,Marko Tolić,Slovan Bratislava,10.0,hr CRO,"AM,CM,LM",28-088,77,0,0,0,0,1,0,0,0,32,1,0,0,0.0,0.0,0.0,1,0,19,28,67.9,2,25,1,3,3,0,0,0,1,2,1,0,0,0,2,0,0,
2,27,Nino Marcelli,Slovan Bratislava,18.0,sk SVK,FW,19-125,13,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,Róbert Mak,Slovan Bratislava,21.0,sk SVK,RM,33-207,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,Tigran Barseghyan,Slovan Bratislava,11.0,am ARM,"RW,RM",31-009,84,0,0,0,0,1,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,8,13,61.5,1,14,1,4,0,0,1,1,3,0,0,0,0,0,3,2,1,66.7
2,27,Vladimír Weiss,Slovan Bratislava,7.0,sk SVK,"LW,LM",34-306,62,0,0,0,0,0,0,0,0,29,4,0,1,0.0,0.0,0.0,2,0,14,21,66.7,3,21,2,3,2,0,0,2,0,0,2,0,0,0,3,0,0,
2,27,Zuberu Sharani,Slovan Bratislava,23.0,gh GHA,"LB,LM",24-268,28,0,0,0,0,0,0,0,0,12,2,1,0,0.0,0.0,0.0,0,0,4,7,57.1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0.0
2,27,Erling Haaland,Manchester City,9.0,no NOR,FW,24-072,59,1,0,0,0,5,2,0,0,9,0,0,0,2.0,2.0,0.0,1,1,2,3,66.7,0,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0
2,27,Jack Grealish,Manchester City,10.0,eng ENG,AM,29-021,13,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,12,12,100.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,James Mcatee,Manchester City,87.0,eng ENG,FW,21-349,31,1,0,0,0,3,2,0,0,19,1,0,1,0.3,0.3,0.0,0,0,8,11,72.7,3,12,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,
2,27,Jeremy Doku,Manchester City,11.0,be BEL,RW,22-127,90,0,1,0,0,3,1,0,0,84,1,0,2,0.2,0.2,0.3,6,1,52,68,76.5,5,65,17,6,2,0,1,0,0,6,1,0,0,0,3,0,0,
2,27,John Stones,Manchester City,5.0,eng ENG,CB,30-126,90,0,0,0,0,2,1,0,0,119,1,1,1,0.1,0.1,0.1,2,0,109,110,99.1,10,80,3,0,0,0,1,0,0,0,0,0,0,0,5,4,1,80.0
2,27,Joško Gvardiol,Manchester City,24.0,hr CRO,LB,22-252,77,0,0,0,0,0,0,0,0,94,5,0,2,0.0,0.0,0.0,1,0,78,80,97.5,7,58,2,2,1,0,1,0,0,0,2,0,0,0,5,1,2,33.3
2,27,Kyle Walker,Manchester City,2.0,eng ENG,RB,34-126,13,0,0,0,0,1,1,0,0,18,0,0,0,0.0,0.0,0.0,1,0,13,16,81.3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,Manuel Akanji,Manchester City,25.0,ch SUI,CB,29-074,59,0,0,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.1,3,0,54,58,93.1,12,37,3,2,1,0,2,0,0,0,1,0,0,0,4,1,0,100.0
2,27,Matheus Nunes,Manchester City,27.0,pt POR,DM,26-035,90,0,0,0,0,2,0,0,0,80,0,0,2,0.1,0.1,0.5,2,0,61,69,88.4,7,56,4,3,2,0,1,1,0,1,0,0,0,0,9,1,1,50.0
2,27,Phil Foden,Manchester City,47.0,eng ENG,AM,24-126,77,1,1,0,0,5,2,0,0,67,0,0,1,0.3,0.3,0.2,7,2,51,59,86.4,7,40,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,
2,27,Rico Lewis,Manchester City,82.0,eng ENG,"RB,LB",19-315,90,0,1,0,0,3,3,0,0,92,2,0,0,0.4,0.4,1.8,11,2,80,84,95.2,13,57,3,1,1,0,0,1,0,0,0,0,0,0,6,0,0,
2,27,Rúben Dias,Manchester City,3.0,pt POR,CB,27-140,31,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,1,0,29,30,96.7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
2,27,Stefan Ortega,Manchester City,18.0,de GER,GK,31-330,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2,27,Sávio,Manchester City,26.0,br BRA,LW,20-174,90,0,0,0,0,1,0,0,0,56,0,1,0,0.0,0.0,0.2,3,1,38,49,77.6,4,36,4,4,3,0,0,0,0,10,0,0,0,0,2,0,0,
2,27,İlkay Gündoğan,Manchester City,19.0,de GER,DM,33-343,90,1,0,0,0,3,2,0,0,141,1,1,1,0.3,0.3,0.2,10,0,119,131,90.8,16,84,5,3,1,0,0,0,0,8,0,0,0,0,7,0,0,
2,28,Arnau Martinez,Girona,4.0,es ESP,RB,21-160,90,0,0,0,0,0,0,0,0,85,0,0,0,0.0,0.0,0.0,1,0,70,79,88.6,5,47,4,1,1,0,1,1,0,2,0,0,0,0,3,0,0,
2,28,Arnaut Danjuma,Girona,11.0,nl NED,LW,27-245,62,0,1,0,0,1,0,1,0,37,0,0,0,0.0,0.0,0.7,5,1,21,30,70.0,3,22,4,4,2,0,1,1,0,7,0,0,0,0,0,0,0,
2,28,Bojan Miovski,Girona,19.0,mk MKD,FW,25-100,74,0,0,0,1,2,1,0,0,13,0,0,0,0.9,0.1,0.0,2,1,7,8,87.5,0,8,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,100.0
2,28,Bryan Gil,Girona,20.0,es ESP,"RW,LW",23-234,74,0,0,0,0,1,0,0,0,50,2,1,0,0.0,0.0,0.1,4,0,31,38,81.6,2,39,1,5,0,0,1,2,0,3,1,0,0,0,4,0,1,0.0
2,28,Cristhian Stuani,Girona,7.0,uy URU,FW,37-356,16,0,0,0,0,1,1,1,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
2,28,David López,Girona,5.0,es ESP,CB,34-359,90,1,0,0,0,2,1,1,0,106,1,1,0,0.4,0.4,0.0,0,0,92,100,92.0,6,70,1,1,1,0,1,2,0,0,0,0,0,0,12,1,2,33.3
2,28,Donny van de Beek,Girona,6.0,nl NED,AM,27-167,81,1,0,0,0,2,1,1,0,31,2,0,0,0.5,0.5,0.0,2,0,19,22,86.4,4,13,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,50.0
2,28,Iván Martín,Girona,23.0,es ESP,DM,25-231,90,0,0,0,0,0,0,1,0,70,3,1,0,0.0,0.0,0.0,1,0,57,63,90.5,4,43,2,0,0,0,1,1,0,0,2,0,1,0,3,1,0,100.0
2,28,Jhon Solis,Girona,22.0,co COL,DM,19-365,9,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
2,28,Ladislav Krejčí,Girona,18.0,cz CZE,CB,25-165,90,0,0,0,0,0,0,0,0,107,1,0,0,0.0,0.0,0.0,1,1,89,106,84.0,4,72,2,0,0,0,0,1,0,0,1,0,0,1,3,3,0,100.0
2,28,Miguel Gutiérrez,Girona,3.0,es ESP,LB,23-067,90,0,0,0,0,1,0,0,0,70,2,1,2,0.0,0.0,0.0,3,0,44,56,78.6,5,36,1,3,1,0,1,1,0,2,2,0,0,0,7,0,1,0.0
2,28,Paulo Gazzaniga,Girona,13.0,ar ARG,GK,32-274,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,40,43,93.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2,28,Portu,Girona,24.0,es ESP,AM,32-134,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2,28,Viktor Tsyhankov,Girona,8.0,ua UKR,RW,26-322,28,0,0,0,0,1,1,0,0,15,0,0,0,0.2,0.2,0.2,4,0,10,13,76.9,3,8,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,
2,28,Yangel Herrera,Girona,21.0,ve VEN,DM,26-262,81,0,0,0,0,1,0,1,0,44,1,1,1,0.0,0.0,0.0,0,0,39,40,97.5,2,33,0,0,0,0,2,2,0,0,1,0,0,1,5,1,0,100.0
2,28,Yaser Asprilla,Girona,10.0,co COL,RW,20-318,16,0,0,0,0,1,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,9,14,64.3,4,14,1,4,2,0,0,1,0,3,1,0,0,0,1,0,0,
2,28,Antoni Milambo,Feyenoord,27.0,nl NED,"RM,CM",19-182,81,1,0,0,0,2,1,0,0,31,3,0,1,0.4,0.4,0.0,1,0,20,23,87.0,4,17,1,1,0,0,2,0,0,0,2,0,0,0,3,0,0,
2,28,Ayase Ueda,Feyenoord,9.0,jp JPN,FW,26-022,70,0,0,0,1,0,0,0,0,13,0,0,0,0.8,0.0,0.0,0,0,2,7,28.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
2,28,Dávid Hancko,Feyenoord,33.0,sk SVK,"CB,LB",26-294,90,0,0,0,0,1,0,0,0,54,0,0,1,0.1,0.1,0.0,1,0,35,46,76.1,6,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
2,28,Facundo González,Feyenoord,15.0,uy URU,RB,21-118,8,0,0,0,0,0,0,0,0,5,0,1,1,0.0,0.0,0.0,0,0,0,1,0.0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2,28,Gernot Trauner,Feyenoord,18.0,at AUT,CB,32-191,20,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
2,28,Hugo Bueno,Feyenoord,16.0,es ESP,LB,22-014,70,0,0,0,0,0,0,1,0,26,2,2,2,0.0,0.0,0.0,0,0,14,19,73.7,0,11,3,2,0,0,1,1,0,4,2,0,0,0,2,0,0,
2,28,Hwang In-beom,Feyenoord,4.0,kr KOR,"CM,RW",28-012,90,0,0,0,0,0,0,1,0,44,1,3,2,0.0,0.0,0.5,1,0,28,35,80.0,0,24,0,1,0,0,3,0,0,1,1,0,0,0,3,0,0,
2,28,Ibrahim Osman,Feyenoord,38.0,gh GHA,RW,19-308,60,0,0,0,0,0,0,1,0,15,1,1,0,0.0,0.0,0.0,1,0,3,7,42.9,2,9,3,4,2,0,1,3,0,1,1,0,0,0,4,1,1,50.0
2,28,Igor Paixão,Feyenoord,14.0,br BRA,LW,24-096,90,0,1,0,0,0,0,0,0,34,3,0,1,0.0,0.0,0.5,4,1,16,24,66.7,3,12,2,1,0,0,0,3,0,2,1,0,0,0,3,0,0,
2,28,Jordan Lotomba,Feyenoord,30.0,ch SUI,RB,26-003,82,0,0,0,0,1,0,0,0,40,1,1,1,0.5,0.5,0.0,0,0,33,36,91.7,2,24,0,0,0,0,1,1,0,0,1,0,0,0,4,1,0,100.0
2,28,Julián Carranza,Feyenoord,19.0,ar ARG,FW,24-133,20,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2,28,Luka Ivanušec,Feyenoord,17.0,hr CRO,CM,25-311,9,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,1,0,2,2,100.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,28,Quinten Timber,Feyenoord,8.0,nl NED,"LM,CM",23-107,90,0,0,0,0,2,0,0,0,36,5,4,0,0.1,0.1,0.0,5,1,18,21,85.7,3,19,1,3,2,0,2,2,0,0,2,1,0,0,2,1,0,100.0
2,28,Ramiz Zerrouki,Feyenoord,6.0,dz ALG,"CM,RW",26-129,30,0,0,0,0,0,0,0,0,12,3,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,1,1,1,50.0
2,28,Thomas Beelen,Feyenoord,3.0,nl NED,CB,23-113,90,0,0,0,0,0,0,0,0,65,2,2,2,0.0,0.0,0.0,0,0,49,55,89.1,3,40,1,0,0,0,1,0,0,0,2,0,0,0,6,1,2,33.3
2,28,Timon Wellenreuther,Feyenoord,22.0,de GER,GK,28-304,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,22,32,68.8,0,26,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,
2,29,Alaa Ghram,Shakhtar Donetsk,18.0,tn TUN,RB,23-070,45,0,0,0,0,0,0,1,0,37,3,2,3,0.0,0.0,0.0,0,0,20,28,71.4,1,17,0,1,1,0,2,0,0,0,1,0,0,0,2,0,2,0.0
2,29,Artem Bondarenko,Shakhtar Donetsk,21.0,ua UKR,DM,24-042,28,0,0,0,0,1,0,0,0,28,0,1,0,0.0,0.0,0.0,3,0,20,23,87.0,2,22,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,50.0
2,29,Dmytro Kryskiv,Shakhtar Donetsk,8.0,ua UKR,CM,23-362,90,0,0,0,0,1,0,0,0,54,3,0,2,0.0,0.0,0.0,1,0,34,41,82.9,3,28,3,0,0,0,0,1,0,1,0,0,0,0,5,0,0,
2,29,Dmytro Riznyk,Shakhtar Donetsk,31.0,ua UKR,GK,25-246,90,0,0,0,0,0,0,0,0,61,0,0,0,0.0,0.0,0.0,0,0,41,60,68.3,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0
2,29,Eguinaldo,Shakhtar Donetsk,7.0,br BRA,FW,20-054,62,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.2,1,0,12,15,80.0,2,14,0,3,2,0,0,1,1,0,0,0,0,0,1,1,4,20.0
2,29,Heorhiy Sudakov,Shakhtar Donetsk,10.0,ua UKR,CM,22-031,90,0,0,0,0,1,0,0,0,55,1,0,0,0.0,0.0,0.0,2,0,39,48,81.3,5,32,4,2,1,0,0,0,0,4,1,0,0,0,7,0,0,
2,29,Kevin,Shakhtar Donetsk,37.0,br BRA,LM,21-272,28,0,0,0,0,1,0,0,0,12,2,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,8,1,2,2,0,0,0,0,1,1,0,0,0,5,0,0,
2,29,Lassina Franck Traoré,Shakhtar Donetsk,2.0,bf BFA,FW,23-264,28,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,5,7,71.4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2,29,Marlon Gomes,Shakhtar Donetsk,30.0,br BRA,LM,20-293,62,0,0,0,0,0,0,0,0,43,0,0,1,0.0,0.0,0.0,1,0,27,30,90.0,4,27,3,5,2,0,0,1,1,0,0,0,0,0,4,0,1,0.0
2,29,Mykola Matviyenko,Shakhtar Donetsk,22.0,ua UKR,CB,28-153,90,0,0,0,0,0,0,0,0,50,0,1,0,0.0,0.0,0.0,0,0,40,45,88.9,3,28,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0
2,29,Newerton,Shakhtar Donetsk,39.0,br BRA,RM,19-121,16,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,29,Oleksandr Zubkov,Shakhtar Donetsk,11.0,ua UKR,RM,28-060,74,0,0,0,0,1,0,0,0,39,3,0,0,0.0,0.0,0.0,1,0,23,33,69.7,1,21,0,3,2,0,0,1,0,2,3,0,0,0,6,0,1,0.0
2,29,Pedrinho,Shakhtar Donetsk,13.0,br BRA,LB,22-083,90,0,0,0,0,0,0,0,0,51,0,2,0,0.0,0.0,0.0,0,0,39,44,88.6,1,29,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.0
2,29,Taras Stepanenko,Shakhtar Donetsk,6.0,ua UKR,DM,35-055,62,0,0,0,0,0,0,0,0,19,1,1,1,0.0,0.0,0.0,1,0,12,15,80.0,0,10,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,50.0
2,29,Valerii Bondar,Shakhtar Donetsk,5.0,ua UKR,CB,25-218,90,0,0,0,0,0,0,0,0,46,0,2,2,0.0,0.0,0.0,0,0,35,39,89.7,2,26,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,66.7
2,29,Yukhym Konoplia,Shakhtar Donetsk,26.0,ua UKR,RB,25-037,45,0,0,0,0,1,0,0,0,26,0,0,2,0.2,0.2,0.0,0,0,17,19,89.5,0,15,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,
2,29,Ademola Lookman,Atalanta,11.0,ng NGA,FW,26-348,59,1,1,0,0,5,1,0,0,36,0,0,0,0.4,0.4,0.8,4,2,19,26,73.1,2,30,6,1,0,0,1,1,0,1,0,0,0,0,4,0,1,0.0
2,29,Ben Godfrey,Atalanta,5.0,eng ENG,CB,26-261,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,29,Berat Djimsiti,Atalanta,19.0,al ALB,CB,31-226,45,1,0,0,0,1,1,0,0,42,0,0,0,0.7,0.7,0.0,1,0,34,36,94.4,1,30,0,0,0,0,2,0,0,0,0,0,0,0,2,4,1,80.0
2,29,Charles De Ketelaere,Atalanta,17.0,be BEL,FW,23-206,59,0,0,0,0,2,1,0,0,30,2,0,0,0.3,0.3,0.1,3,0,18,24,75.0,2,22,4,2,1,0,0,0,1,1,0,0,0,0,2,0,0,
2,29,Davide Zappacosta,Atalanta,77.0,it ITA,WB,32-113,90,0,1,0,0,3,0,0,0,75,1,1,5,0.2,0.2,0.7,3,1,54,62,87.1,4,54,9,2,1,0,0,1,0,2,0,0,0,0,5,1,0,100.0
2,29,Juan Cuadrado,Atalanta,7.0,co COL,WB,36-129,16,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,7,13,53.8,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0
